seq1,seq2,similarity
0,190,0.29075322
0,197,0.33259788
66,158,0.5317375
26,159,0.36529216
26,147,0.5670803
10,137,0.6457237
10,33,0.4231664
10,64,0.5167026
73,98,0.5509057
73,134,0.43046033
92,160,0.31847793
92,132,0.6626631
56,156,0.88012695
56,149,0.44508684
72,93,0.43432337
64,154,0.3953496
64,117,0.4350203
39,141,0.5367602
39,56,0.6031638
39,190,0.43947694
50,117,0.35998413
50,128,0.5323776
19,92,0.5120612
19,176,0.36664176
19,166,0.60983264
20,95,0.45229745
20,186,0.6805193
20,160,0.34123033
21,95,0.29671633
21,36,0.52024233
55,67,0.6438104
55,112,0.5230506
85,95,0.35846415
54,199,0.5810456
90,176,0.42629868
54,132,0.47943836
34,193,0.41479975
13,133,0.534302
13,100,0.45374367
13,42,0.40843618
13,89,0.49738902
52,131,0.35812458
52,114,0.3555426
68,152,0.50782394
29,44,0.40443254
29,73,0.44247496
29,40,0.43109998
29,75,0.49243575
29,68,0.4575825
4,99,0.76447046
69,170,0.37397248
69,115,0.492946
4,135,0.5214299
4,168,0.4763018
5,136,0.49420467
5,67,0.5512632
5,180,0.5030532
75,84,0.55466616
94,193,0.34827623
8,33,0.38303837
94,167,0.5173322
8,81,0.3580361
38,75,0.2055384
71,107,0.44936344
38,60,0.2540198
38,57,0.14507388
76,169,0.32702637
12,153,0.6801942
76,135,0.38141203
12,105,0.40378746
25,146,0.5510285
51,127,0.31706223
51,119,0.63186705
51,76,0.3825494
7,25,0.51070917
7,130,0.5996573
7,174,0.65186703
84,108,0.42145172
16,49,0.45939162
16,90,0.49690682
32,62,0.6202424
16,111,0.47184256
83,90,0.62673426
83,128,0.6100593
61,108,0.5356586
78,113,0.54385144
30,125,0.3863064
78,188,0.5791398
30,53,0.55410373
9,61,0.6267006
9,153,0.54652846
9,100,0.50343
9,41,0.47996703
65,120,0.3729026
46,96,0.38841724
58,151,0.39112142
46,74,0.63545936
46,90,0.58243835
53,175,0.5860721
37,142,0.6563597
37,140,0.7420871
37,189,0.5924995
95,154,0.4642997
95,98,0.45501098
91,96,0.39424294
87,111,0.6385155
43,197,0.5372219
87,133,0.36927
43,122,0.6953329
14,193,0.3669167
15,86,0.32880718
15,140,0.43636
15,43,0.47604457
14,75,0.46319166
63,185,0.5339195
63,144,0.49642494
22,188,0.48244143
63,93,0.6073479
49,126,0.5961208
28,173,0.60289747
49,68,0.6080219
28,84,0.43884438
28,186,0.4019321
96,163,0.4885622
60,161,0.5023504
96,195,0.47380322
60,95,0.36151788
2,111,0.46149868
2,4,0.43463373
77,123,0.4824107
2,185,0.5775206
88,111,0.42796293
86,115,0.44328067
86,91,0.3951826
82,181,0.62790316
93,116,0.38164327
93,158,0.4108618
45,80,0.62959427
45,93,0.5481853
36,63,0.5152596
36,144,0.53310275
99,153,0.7323003
99,127,0.37424162
67,113,0.51670426
99,182,0.7008585
31,150,0.5481067
31,161,0.4293331
41,43,0.52176344
41,158,0.4581236
18,46,0.5675539
18,131,0.3794336
18,136,0.5322583
81,99,0.7563884
81,128,0.5773426
59,171,0.61483943
59,60,0.4085751
40,145,0.6194824
40,158,0.5109062
74,192,0.4811821
74,129,0.43293482
57,62,0.3758695
57,151,0.30742192
24,137,0.6770313
24,98,0.6837948
6,185,0.6553673
6,132,0.51683253
6,71,0.5878759
47,116,0.51847726
47,95,0.43187982
70,109,0.4089673
70,86,0.4609246
48,55,0.50189596
48,191,0.60873276
44,96,0.2829099
44,76,0.50975037
79,89,0.57370067
79,140,0.6242416
62,87,0.5752263
62,152,0.53223085
1,44,0.24935555
1,158,0.2933043
1,101,0.31536603
11,157,0.47304776
11,91,0.39217517
33,112,0.333164
33,147,0.43849227
148,156,0.57685953
175,198,0.54769194
120,133,0.3894839
146,183,0.6423488
123,164,0.39185807
124,195,0.5121023
166,177,0.435926
155,190,0.52752244
158,167,0.5574059
145,197,0.5467384
121,174,0.59698236
150,167,0.67243844
178,199,0.5540563
135,141,0.60596365
136,184,0.63312584
109,191,0.44497147
157,179,0.53541005
118,168,0.3793647
188,193,0.43369043
116,140,0.46175787
104,105,0.3377334
116,175,0.47697207
172,185,0.3391087
117,195,0.4194761
170,180,0.5557228
122,160,0.42591244
102,126,0.64163643
111,126,0.62737775
111,134,0.59621996
113,170,0.39798102
113,194,0.46044523
156,160,0.46296275
164,188,0.3642814
106,131,0.44232565
106,134,0.49818382
174,192,0.5706683
149,163,0.51820517
149,175,0.4813552
108,197,0.44431734
100,193,0.37295142
100,158,0.3810419
159,172,0.20212509
165,197,0.3558664
147,162,0.59622353
105,179,0.5212346
114,194,0.43796104
103,169,0.5654695
103,173,0.636645
143,156,0.48808482
110,128,0.61949813
110,143,0.53999823
179,193,0.54516214
125,128,0.47657257
127,195,0.31645113
192,196,0.46733463
140,152,0.5671189
131,199,0.44535646
173,193,0.5765206
163,167,0.68074656
128,190,0.4955465
126,191,0.57459515
130,138,0.46043915
142,158,0.58069754
177,189,0.50525856
138,143,0.48235998
139,169,0.43146864
112,159,0.49256203
119,179,0.77261645
133,180,0.45941702
129,173,0.5689493
132,146,0.53889185
27,89,0.4000193
27,91,0.35314852
35,163,0.6416202
35,173,0.63273984
89,138,0.447549
89,146,0.4514949
23,64,0.5342812
23,136,0.5040094
97,126,0.5444327
97,196,0.40836662
3,179,0.65533304
3,74,0.46533197
3,157,0.6194413
80,116,0.46024173
80,132,0.49746844
42,45,0.46813548
42,152,0.28195125
98,124,0.6792984
0,106,0.2477084
0,130,0.18310684
0,178,0.29965055
66,91,0.43327594
26,71,0.5887611
26,48,0.58730346
10,160,0.3367759
10,21,0.47692344
10,128,0.6100716
73,74,0.43766955
73,149,0.48797914
92,198,0.44729966
92,146,0.56874824
56,135,0.45315027
56,66,0.6548166
72,86,0.5023766
64,85,0.50541514
64,71,0.5466703
39,131,0.42857093
39,121,0.46914098
39,154,0.37948534
50,70,0.37810817
50,156,0.4424912
50,172,0.40715408
19,177,0.4782164
19,157,0.5406218
19,109,0.5199334
20,195,0.49820113
20,191,0.6172853
20,175,0.77474934
21,80,0.5765143
21,49,0.47987258
55,64,0.53495616
55,164,0.36596036
85,125,0.37892178
90,173,0.54328555
54,167,0.5497537
90,180,0.6243829
13,92,0.41056415
13,162,0.55910224
13,190,0.56002176
34,156,0.4573381
34,113,0.42275268
52,95,0.42641354
68,74,0.31982246
68,127,0.28985566
17,38,0.27921906
17,89,0.5058078
17,189,0.6180888
29,177,0.4592635
17,49,0.6209147
69,191,0.5081062
69,145,0.51671916
69,124,0.57872677
4,19,0.57479817
69,116,0.3963022
75,183,0.59366995
75,81,0.75215024
5,42,0.3808207
75,137,0.7456819
8,199,0.50196236
8,54,0.34849194
94,188,0.47009206
8,65,0.30729744
38,61,0.29490155
38,127,0.35079288
38,108,0.17611134
38,102,0.2642709
76,103,0.41334057
12,40,0.6574446
76,195,0.30787987
12,112,0.73903453
51,157,0.46122026
51,82,0.49084318
51,128,0.56036115
25,164,0.32816198
84,172,0.3624965
7,56,0.45009974
7,148,0.46291155
84,162,0.50437826
32,70,0.56867796
16,29,0.39653105
32,91,0.4917682
32,198,0.5638614
83,92,0.5349818
61,138,0.6265104
61,187,0.6766788
30,104,0.78182936
30,184,0.6200065
78,151,0.5567854
78,120,0.58411264
9,70,0.4089673
65,148,0.38655996
65,166,0.3978286
9,18,0.4210936
65,78,0.40113026
58,154,0.4149715
58,144,0.44911847
58,168,0.5032316
58,186,0.47045
37,139,0.57548535
37,78,0.65507185
37,42,0.45197085
53,197,0.5264269
91,146,0.47005993
95,144,0.41716802
95,120,0.40293854
43,153,0.64274734
43,186,0.51136035
87,106,0.511762
43,183,0.6010133
15,197,0.4806741
15,28,0.41608486
14,104,0.4630948
15,147,0.4237986
14,176,0.39013907
63,146,0.4554217
22,120,0.47979155
22,193,0.4715694
22,84,0.5245544
49,136,0.559426
49,54,0.5600607
28,117,0.39595768
28,71,0.4766642
28,189,0.5793995
96,184,0.46046028
60,144,0.41501504
60,162,0.48540023
60,68,0.62457305
77,82,0.45124617
2,25,0.53310823
77,119,0.4453464
2,40,0.54390764
88,188,0.7929851
88,124,0.4801133
86,134,0.33952203
93,197,0.4862969
93,187,0.6460381
82,182,0.93571514
45,120,0.5822927
36,132,0.53943104
36,79,0.6150688
45,75,0.6420024
67,94,0.55255044
67,104,0.6345887
99,137,0.7853181
67,138,0.59745085
31,190,0.44273037
31,126,0.4705376
41,75,0.64100164
41,58,0.42880243
18,38,0.2782602
18,96,0.43083
18,63,0.5205124
81,119,0.57678556
81,161,0.4479724
59,112,0.61907625
59,157,0.42075723
40,195,0.55736595
40,91,0.46939334
74,187,0.39317447
74,122,0.52846247
57,174,0.4336095
57,182,0.36492604
24,56,0.50404525
24,198,0.63042897
6,196,0.41454616
6,26,0.6100929
6,10,0.613591
47,104,0.5027875
47,184,0.5805828
70,158,0.52819794
70,167,0.603967
48,182,0.59930605
48,181,0.53677094
44,110,0.47469
44,166,0.40286228
79,119,0.76553816
79,198,0.5197817
62,123,0.588719
62,89,0.517945
1,125,0.3575778
1,126,0.34558967
1,184,0.38599363
11,142,0.48892114
11,151,0.5024102
33,70,0.4261289
33,78,0.5246829
148,172,0.4069563
175,188,0.55615807
120,198,0.49213436
146,190,0.4984004
123,150,0.5809874
124,161,0.54279155
166,172,0.33528158
155,156,0.5700453
158,185,0.59537774
145,183,0.58966625
121,163,0.5576859
150,163,0.6110764
178,180,0.43380857
135,185,0.5639889
136,143,0.4738846
109,166,0.4186225
157,168,0.38386604
118,159,0.41963816
188,198,0.5122762
116,163,0.51013327
116,149,0.407836
104,185,0.5717689
153,162,0.60535204
117,189,0.45685273
117,188,0.48215565
102,164,0.4101046
102,114,0.35737503
101,186,0.3860196
101,150,0.53473073
107,173,0.49194035
113,186,0.52160645
156,167,0.5371738
164,178,0.47915724
106,160,0.29932663
106,119,0.6040744
174,197,0.5295023
115,170,0.5217568
115,169,0.5207941
108,126,0.54455084
154,169,0.35049668
100,164,0.32269418
159,166,0.3573476
137,171,0.75127923
165,169,0.3509237
105,115,0.48672575
105,120,0.40242815
114,151,0.40965286
103,150,0.6019244
103,118,0.5186502
160,188,0.31031215
110,137,0.64481676
162,187,0.66047245
190,191,0.5664477
125,135,0.4357296
125,138,0.3481821
176,180,0.38975924
140,181,0.62258214
131,136,0.38535348
134,170,0.48234817
163,181,0.5569049
128,164,0.29591742
126,135,0.54508364
130,176,0.29509437
142,177,0.48815042
177,198,0.55585784
138,182,0.5790594
139,156,0.64956653
112,165,0.383476
119,144,0.60906315
133,138,0.4341905
189,197,0.58417714
129,196,0.3881892
132,152,0.4480493
27,187,0.39744008
27,151,0.28107792
35,94,0.49580348
35,154,0.41379866
89,137,0.5673274
89,100,0.48835453
23,183,0.46398523
23,118,0.56413496
97,174,0.6257594
97,107,0.47057888
3,76,0.41924974
3,178,0.5685151
3,138,0.5858808
80,118,0.44601727
80,190,0.49745744
42,97,0.3480351
42,128,0.39783344
98,159,0.6011504
0,24,0.23756717
0,45,0.27433056
0,196,0.24901848
66,171,0.65754473
26,30,0.61184406
26,108,0.48957497
10,18,0.5950288
10,82,0.57032025
10,20,0.6673122
73,130,0.62580454
73,96,0.44946188
92,159,0.36457518
92,193,0.3081113
56,87,0.4378704
56,92,0.4888579
72,159,0.36489016
64,177,0.5086128
64,72,0.4851791
39,179,0.71942955
39,182,0.51158184
39,100,0.40644845
50,80,0.57596093
50,177,0.46302053
50,104,0.5171583
19,89,0.5150823
19,141,0.6130155
19,38,0.2455417
20,62,0.6794117
20,148,0.7137975
20,178,0.5175224
21,47,0.4501898
21,149,0.3156746
55,184,0.61975616
55,147,0.55924135
85,168,0.4266222
54,108,0.4105506
90,171,0.6458508
54,120,0.4478534
34,123,0.45166877
13,16,0.5050497
34,43,0.5790922
34,85,0.35970506
34,173,0.49474174
68,97,0.6849506
52,195,0.42947873
68,142,0.50872684
29,181,0.47597075
29,174,0.5011795
17,114,0.26753095
29,37,0.57453626
17,182,0.57933336
4,93,0.6394914
4,171,0.6615373
4,119,0.5578842
4,82,0.5856351
4,194,0.4404614
75,79,0.63924056
5,151,0.39246634
75,190,0.49629584
5,163,0.5492657
8,166,0.40915638
8,156,0.44156483
8,179,0.4692877
94,152,0.50381756
71,131,0.35301903
71,166,0.63266975
38,70,0.20075428
71,98,0.54034024
12,57,0.41467062
12,38,0.27325985
12,84,0.51944613
76,138,0.32485098
51,190,0.476613
51,125,0.5266048
51,138,0.49044058
25,65,0.38586876
7,73,0.5664347
7,180,0.63148767
7,111,0.6080017
7,99,0.6755958
32,137,0.70662117
16,140,0.5506151
16,177,0.4813501
32,170,0.5638014
61,157,0.6227076
83,180,0.65256464
83,104,0.5209373
78,143,0.4889091
30,40,0.6306177
30,39,0.5912878
78,168,0.47225782
9,72,0.45169413
65,171,0.4241827
65,91,0.30907673
65,137,0.37441963
9,157,0.4300939
46,133,0.3807491
58,93,0.44595242
46,187,0.5160164
58,81,0.44119343
53,158,0.42236814
37,104,0.69681215
37,127,0.3948264
37,55,0.6972725
95,102,0.44173217
91,122,0.5913082
95,159,0.5021963
43,185,0.6148251
87,107,0.50466955
43,140,0.630514
87,164,0.2844789
15,55,0.47908586
15,30,0.46838054
14,99,0.54443747
15,52,0.4964764
14,143,0.39060372
63,102,0.54950845
63,121,0.44603705
63,90,0.49182546
63,168,0.43541655
28,157,0.49580905
28,59,0.5322342
49,72,0.54128546
49,118,0.47592267
49,166,0.5482456
60,160,0.82846195
60,121,0.44745153
60,140,0.50373334
60,104,0.5647395
2,170,0.46368712
2,46,0.4811149
77,90,0.44976422
77,125,0.3143974
88,93,0.37335643
86,111,0.43613997
86,87,0.38096032
93,177,0.52411723
93,97,0.5729393
93,121,0.5069262
45,114,0.2940507
36,169,0.49240956
45,165,0.3226018
45,70,0.5528967
67,98,0.620758
67,142,0.6922712
67,180,0.6716594
67,173,0.69804037
31,175,0.55895257
31,133,0.3546934
41,167,0.5489969
41,154,0.44760826
18,163,0.60062426
18,21,0.5034137
18,113,0.54844326
81,95,0.39723685
81,164,0.22545443
59,163,0.5912
59,73,0.5245276
40,127,0.41274345
40,178,0.47309104
74,130,0.30565396
74,113,0.35916573
57,73,0.48399705
57,126,0.38670486
24,60,0.48166046
24,126,0.5906304
6,144,0.62247545
6,80,0.66252565
6,85,0.51242286
47,156,0.6246757
47,86,0.49447712
70,121,0.45120093
70,84,0.5153842
48,189,0.5487712
48,98,0.52975047
44,196,0.26218057
44,51,0.47605658
79,124,0.6302042
79,186,0.5333913
62,70,0.57048297
62,131,0.4392109
1,173,0.33135086
1,109,0.4319428
1,196,0.3289956
11,179,0.53675807
11,87,0.48850277
11,111,0.6777853
33,56,0.45347306
33,170,0.37758142
148,195,0.5104351
175,177,0.52067995
120,150,0.5748661
146,197,0.58100104
123,131,0.3955643
124,132,0.5667161
166,185,0.59866506
155,181,0.5986054
158,176,0.3017256
145,198,0.46361023
121,147,0.3791042
150,157,0.4990962
178,190,0.49387798
135,143,0.5699308
136,142,0.6273293
109,128,0.49856037
157,193,0.450407
118,150,0.46477112
188,196,0.5005177
116,182,0.48826534
104,155,0.59188145
116,164,0.34570882
153,160,0.44791463
170,181,0.60056746
117,149,0.4259065
122,176,0.5241807
102,173,0.6807024
101,182,0.4452548
111,196,0.34637314
113,125,0.3373117
113,154,0.3151519
156,176,0.49514633
164,194,0.2679216
106,130,0.48474827
106,196,0.38284737
174,199,0.80639005
149,165,0.436257
115,185,0.57601887
108,148,0.50180495
100,151,0.4883448
154,193,0.3247459
183,197,0.62023854
137,176,0.43369222
165,170,0.32433137
105,109,0.2816966
147,157,0.4146635
114,180,0.34928608
103,161,0.5075347
103,191,0.6455473
160,163,0.34144333
110,169,0.52363193
179,182,0.6784498
125,133,0.29283127
125,196,0.26367617
176,194,0.31457108
140,182,0.6288719
140,180,0.7196677
134,173,0.46210092
163,191,0.5627471
128,198,0.48903304
126,165,0.40889537
141,149,0.4847085
130,173,0.5835535
142,143,0.5201101
177,181,0.44500262
138,141,0.5713321
139,194,0.28449085
112,115,0.5228602
119,164,0.41882065
133,192,0.39109492
189,196,0.42210045
129,174,0.6554388
132,199,0.5686659
27,106,0.47652987
27,149,0.35966262
35,69,0.52062225
35,185,0.64101076
89,95,0.36011583
89,119,0.51426643
23,197,0.5639209
23,132,0.56317544
97,156,0.6058778
97,166,0.64705265
3,185,0.67023075
3,43,0.645487
3,172,0.38246095
80,174,0.70538235
80,197,0.5346447
42,73,0.49583277
42,72,0.4124454
98,181,0.6193567
0,143,0.28465202
0,118,0.320364
0,10,0.31152225
66,98,0.5879206
26,152,0.5132111
26,35,0.6050118
10,100,0.5406453
10,192,0.57490325
10,150,0.61889607
73,156,0.5289683
73,81,0.582412
92,120,0.41896525
92,195,0.4121056
56,71,0.52475387
56,178,0.55209565
72,82,0.5984716
64,170,0.4678623
64,103,0.614695
39,163,0.7022335
39,71,0.4554302
39,44,0.44111213
50,176,0.39203978
50,133,0.3317041
50,196,0.37941837
19,36,0.65418357
19,126,0.6721882
19,133,0.3866505
20,71,0.6819968
20,143,0.625439
20,68,0.6407923
21,148,0.50915784
21,77,0.39977285
55,101,0.43795124
55,65,0.38852262
85,132,0.44399047
90,118,0.54426265
54,187,0.5254079
54,103,0.46843395
13,145,0.6209163
13,131,0.4022
13,111,0.49455005
34,164,0.2581306
34,60,0.50225186
52,192,0.53638154
68,135,0.5408881
52,143,0.48316175
17,91,0.40382385
17,65,0.4054742
17,88,0.52357745
29,193,0.4782913
17,67,0.69088143
69,157,0.40333056
69,85,0.43184966
4,130,0.7121168
69,153,0.49574766
4,7,0.6714823
5,83,0.5361741
75,93,0.6433495
5,91,0.37376383
5,120,0.46613652
94,171,0.5753356
8,27,0.25240934
8,21,0.31806338
8,152,0.373889
38,97,0.2973399
38,77,0.29098654
38,48,0.29681385
71,124,0.58211714
76,78,0.5007343
12,173,0.65058774
76,79,0.41851816
76,115,0.4737696
51,92,0.42023993
51,195,0.4160991
51,122,0.6187253
51,168,0.41245094
7,103,0.52579
84,93,0.50029916
7,188,0.41863835
7,164,0.24942583
32,125,0.5982443
32,175,0.6735032
32,86,0.39667886
32,51,0.63540816
16,42,0.44290936
83,86,0.44419888
83,122,0.71185774
61,62,0.7028497
78,197,0.6044274
30,193,0.52507055
78,139,0.5114981
30,132,0.47378978
9,71,0.49965626
9,40,0.54355264
65,179,0.46667343
9,84,0.51107526
9,160,0.24534366
58,84,0.46166968
46,181,0.52460146
58,106,0.47759753
58,196,0.3915569
37,119,0.73729825
53,195,0.3998863
53,163,0.5137687
53,88,0.4090257
95,184,0.4968765
91,145,0.5291184
95,147,0.34335542
87,175,0.60950977
87,195,0.4382585
43,163,0.64527833
87,198,0.5049632
15,82,0.46781716
15,23,0.43877918
14,67,0.49627838
14,153,0.5797183
14,42,0.27859727
63,119,0.47976676
22,135,0.49341434
63,155,0.4868859
22,79,0.5701686
49,66,0.56504726
49,139,0.54690313
49,75,0.6489024
49,60,0.5306357
49,73,0.63250065
60,76,0.3151973
60,102,0.44349596
60,136,0.5077641
96,168,0.40125486
2,66,0.494427
2,106,0.5014031
2,43,0.5468729
2,23,0.5021177
86,151,0.3570069
88,140,0.5485816
88,147,0.46049494
93,114,0.33292636
93,175,0.6514272
82,199,0.71331906
36,85,0.43388557
36,138,0.575874
45,76,0.43163836
36,127,0.34059545
67,122,0.7835688
99,168,0.5942451
99,186,0.6278155
99,122,0.83349234
31,100,0.4880963
31,78,0.4788086
41,126,0.47529495
41,182,0.5126197
18,36,0.6090526
18,109,0.4210936
18,165,0.4339945
81,101,0.4560376
81,143,0.53364134
59,148,0.6105957
59,119,0.6292745
40,147,0.51048416
40,73,0.5409218
74,128,0.4112447
74,156,0.54244477
57,92,0.28835312
57,95,0.3274601
24,36,0.60108286
24,81,0.66172016
6,29,0.4978386
6,130,0.5173791
6,110,0.62598383
47,84,0.50423974
47,191,0.7418466
70,197,0.44845027
70,100,0.50019175
48,170,0.4166765
48,184,0.5881297
44,113,0.4183095
44,182,0.38032216
79,130,0.49708796
79,108,0.48900735
62,71,0.6092289
62,102,0.6879279
1,46,0.33883107
1,195,0.22741567
1,10,0.3686511
11,117,0.3242638
11,141,0.3914302
11,49,0.4448609
33,171,0.4180607
33,54,0.4585326
148,196,0.42048368
175,182,0.64734584
120,196,0.530139
146,160,0.41569528
123,173,0.5913564
124,135,0.6074442
166,197,0.51661867
155,197,0.5429319
158,160,0.3521827
145,188,0.5486611
121,143,0.6274343
121,154,0.44490176
150,152,0.5714464
178,183,0.5629598
135,146,0.5193234
136,144,0.5187403
109,197,0.48887724
157,160,0.28859365
118,172,0.2167161
188,199,0.6633254
104,166,0.53566736
116,194,0.24646825
104,165,0.34233606
172,173,0.34982905
117,129,0.40357545
117,183,0.474136
122,152,0.666649
122,156,0.68401307
111,133,0.44336724
111,197,0.63942343
107,152,0.45204085
107,125,0.3591282
167,191,0.6346679
194,195,0.44716495
106,113,0.46351737
106,145,0.5760887
182,183,0.6443374
115,146,0.5619589
115,134,0.4687487
108,189,0.40978032
154,166,0.33740526
154,155,0.43280014
159,179,0.4951664
137,179,0.7306857
165,167,0.46823913
147,195,0.3859082
147,191,0.5504054
114,177,0.32817486
103,140,0.54522353
103,111,0.54827994
160,162,0.3202893
110,193,0.4442273
179,199,0.81979406
125,170,0.3287987
127,167,0.36966702
176,195,0.32886708
131,196,0.3688293
140,186,0.56992024
134,169,0.4846195
163,172,0.4204251
128,147,0.52523434
126,181,0.63892436
141,142,0.5534547
130,185,0.5826408
142,174,0.6244388
177,190,0.4573251
138,171,0.56679904
139,196,0.3559812
112,127,0.30912083
119,125,0.56049764
133,147,0.47782782
189,198,0.5410402
129,139,0.45569283
132,172,0.44179642
27,171,0.4465635
27,28,0.47897723
35,155,0.62637323
35,62,0.6230795
89,155,0.4757225
89,143,0.4442743
23,53,0.3482596
23,115,0.50357765
97,195,0.41307512
97,146,0.7534961
3,61,0.7452686
3,22,0.61978805
3,92,0.5006987
80,125,0.39509997
80,186,0.53227675
42,52,0.31022343
42,94,0.28603214
98,116,0.5010406
0,131,0.21659796
0,77,0.21266322
0,142,0.37831315
66,108,0.4374836
26,155,0.5424705
26,93,0.59091127
10,165,0.36290792
10,157,0.54059005
10,90,0.5561499
73,169,0.4456387
73,148,0.48633802
92,143,0.41870302
92,139,0.4175467
56,73,0.5347697
56,107,0.38597453
72,171,0.56222737
64,156,0.55549276
64,131,0.40310434
39,40,0.5449812
39,146,0.4349338
39,102,0.5220148
50,126,0.50583166
50,66,0.4474711
50,78,0.4986352
19,118,0.6749678
19,20,0.73396087
19,47,0.6047534
20,42,0.4319721
20,121,0.6859857
20,105,0.50692725
21,112,0.44294465
21,166,0.4516266
55,137,0.7143851
55,190,0.52688104
85,102,0.47820386
54,194,0.52043056
54,137,0.59135616
54,193,0.43356934
34,58,0.3899653
13,25,0.55653167
34,51,0.4032429
13,64,0.6346213
13,52,0.56697404
52,190,0.5214597
68,194,0.4790247
52,160,0.257984
29,125,0.34741196
29,49,0.48887518
17,27,0.41419348
29,182,0.46018675
17,56,0.47000223
4,175,0.6671829
4,151,0.49531174
69,192,0.48066667
4,156,0.5128817
69,159,0.36285865
75,151,0.4677862
5,193,0.39263597
75,109,0.59913075
5,90,0.47010946
8,61,0.5206701
8,56,0.43599242
94,108,0.39546394
94,182,0.50359803
38,147,0.19129956
38,121,0.27943316
71,132,0.45785055
38,150,0.24897133
76,171,0.32293862
